f.eid,ECG_I_filtered_mean,ECG_I_filtered_std,ECG_I_filtered_max,ECG_I_filtered_min,ECG_I_dynamic_mean,ECG_I_dynamic_std,ECG_I_dynamic_max,ECG_I_dynamic_min,ECG_II_filtered_mean,ECG_II_filtered_std,ECG_II_filtered_max,ECG_II_filtered_min,ECG_II_dynamic_mean,ECG_II_dynamic_std,ECG_II_dynamic_max,ECG_II_dynamic_min,ECG_III_filtered_mean,ECG_III_filtered_std,ECG_III_filtered_max,ECG_III_filtered_min,ECG_III_dynamic_mean,ECG_III_dynamic_std,ECG_III_dynamic_max,ECG_III_dynamic_min,ECG_aVR_filtered_mean,ECG_aVR_filtered_std,ECG_aVR_filtered_max,ECG_aVR_filtered_min,ECG_aVR_dynamic_mean,ECG_aVR_dynamic_std,ECG_aVR_dynamic_max,ECG_aVR_dynamic_min,ECG_aVL_filtered_mean,ECG_aVL_filtered_std,ECG_aVL_filtered_max,ECG_aVL_filtered_min,ECG_aVL_dynamic_mean,ECG_aVL_dynamic_std,ECG_aVL_dynamic_max,ECG_aVL_dynamic_min,ECG_aVF_filtered_mean,ECG_aVF_filtered_std,ECG_aVF_filtered_max,ECG_aVF_filtered_min,ECG_aVF_dynamic_mean,ECG_aVF_dynamic_std,ECG_aVF_dynamic_max,ECG_aVF_dynamic_min,ECG_V1_filtered_mean,ECG_V1_filtered_std,ECG_V1_filtered_max,ECG_V1_filtered_min,ECG_V1_dynamic_mean,ECG_V1_dynamic_std,ECG_V1_dynamic_max,ECG_V1_dynamic_min,ECG_V2_filtered_mean,ECG_V2_filtered_std,ECG_V2_filtered_max,ECG_V2_filtered_min,ECG_V2_dynamic_mean,ECG_V2_dynamic_std,ECG_V2_dynamic_max,ECG_V2_dynamic_min,ECG_V3_filtered_mean,ECG_V3_filtered_std,ECG_V3_filtered_max,ECG_V3_filtered_min,ECG_V3_dynamic_mean,ECG_V3_dynamic_std,ECG_V3_dynamic_max,ECG_V3_dynamic_min,ECG_V4_filtered_mean,ECG_V4_filtered_std,ECG_V4_filtered_max,ECG_V4_filtered_min,ECG_V4_dynamic_mean,ECG_V4_dynamic_std,ECG_V4_dynamic_max,ECG_V4_dynamic_min,ECG_V5_filtered_mean,ECG_V5_filtered_std,ECG_V5_filtered_max,ECG_V5_filtered_min,ECG_V5_dynamic_mean,ECG_V5_dynamic_std,ECG_V5_dynamic_max,ECG_V5_dynamic_min,ECG_V6_filtered_mean,ECG_V6_filtered_std,ECG_V6_filtered_max,ECG_V6_filtered_min,ECG_V6_dynamic_mean,ECG_V6_dynamic_std,ECG_V6_dynamic_max,ECG_V6_dynamic_min
1228580,10.876666666666667,17.887093733254215,130.0,-17.0,61.0924,29.860031182837034,205.0,-12.0,2.7116666666666664,13.406162658353145,70.0,-69,-100.615,27.216112415258724,-2.0,-225.0,-8.668333333333333,10.290367529339703,16,-80.0,-161.7074,34.713873094772936,-55,-268.0,-7.973333333333334,14.980741711351353,41.0,-94.0,20.0094,22.70483894767809,116.0,-81.0,9.525,13.019448593034449,105.0,-4.0,111.6474,29.384742184337775,228.0,33.0,-2.71,7.827892436665184,40,-62,-130.9178,27.38507336415223,-35.0,-222.0,-11.858333333333333,19.861896449119747,6.0,-160.0,-179.321,76.24826266217481,-9,-423.0,-5.491666666666666,30.82336663240334,37.0,-226.0,-291.2474,118.59252840394288,-47.0,-672.0,-6.963333333333333,51.11658558845869,57.0,-347.0,-247.3108,105.16849244597928,-17.0,-696,0.97,49.74366726864168,97.0,-333.5,-230.1392,108.49907383641577,50.0,-691.0,3.665,40.050918944929755,179.0,-247,-183.102,93.54891338759633,136.0,-554.0,3.56,28.438584118529295,170.0,-137.0,-263.9004,105.85823954629134,80.0,-534.0
1228922,8.185,15.358519080084946,120.0,-48.0,-64.2144,47.87561417506829,122.0,-183.0,14.745,17.934323934846276,144.0,-13,-40.3704,78.66627996695917,194.0,-181.0,5.91,7.459796690705898,53,-14.0,23.844,34.507391440095844,112,-53.0,-12.6,16.37701641528965,25.0,-131.0,52.5506,62.78739236216137,175.0,-149.0,0.8183333333333334,7.99887474725178,54.0,-50.0,-43.7792,13.940073434526807,42.0,-111.0,10.55,11.441481547422082,86,-4,-8.019,55.82434091863512,142.0,-109.0,2.7666666666666666,30.167403305923138,59.0,-166.0,99.4524,40.1524910091516,179,-101.0,10.193333333333333,48.25380077143031,118.0,-270.0,-39.9756,65.62400021821284,114.0,-370.0,11.47,38.425847637582,104.0,-229.0,-14.1596,65.28167375182717,158.0,-326,13.585,36.91977033604985,144.0,-208.0,-55.002,71.66620400160734,159.0,-363.0,13.42,32.78699335610591,194.0,-163,-97.8504,68.40430410317761,167.0,-353.0,11.826666666666666,25.63799177436139,191.0,-95.0,-44.5826,50.25885769931505,191.0,-213.0
1229081,16.488333333333333,26.595172442047115,227.0,-33.0,7.657,38.20918935282453,258.0,-69.0,25.553333333333335,30.539981808915485,273.0,-14,3.6178,41.99670133665262,281.0,-68.0,8.455,13.724721308645943,120,-17.0,-4.0392,39.07914102638389,168,-84.0,-22.115,27.8966265881737,9.0,-239.0,-5.3854,35.07229771258222,40.0,-238.0,3.8916666666666666,14.643084734971508,115.0,-48.0,6.097,32.44538782323306,166.0,-86.0,17.23,19.695103452381254,188,-10,0.0392,35.77822331195332,221.0,-71.0,-13.038333333333334,29.209819077761427,32.0,-247.0,23.6202,38.383886618736256,85,-225.0,-0.15,28.443994679603872,56.0,-192.0,6.292,37.6657501717409,82.0,-211.0,18.538333333333334,28.93818464512858,256.0,-17.0,27.4388,36.25626365967679,294.0,-21,18.233333333333334,28.621941855079566,259.0,-10.0,9.9924,37.669015679202445,263.0,-48.0,15.453333333333333,26.808415759898153,243.0,-12,13.1506,34.25444671338307,247.0,-30.0,14.435,25.201371159786788,226.0,-14.0,23.9948,32.59455127716901,248.0,-24.0
1229137,7.255,19.4786201171096,144.0,-34.0,14.396,27.29257012448626,171.0,-61.0,2.815,26.384669317617004,40.0,-142,99.0114,72.73169096095593,485.0,-182.0,-5.245,41.36574639723064,25,-285.25,84.6154,66.48535088904923,423,-306.0,-6.25,10.453587900811854,33.0,-33.0,-56.4554,43.72637202924569,52.0,-273.0,6.056666666666667,29.50666798463621,229.0,-21.0,-34.8596,35.499406866030874,215.0,-181.0,-0.95,33.3091203726547,29,-188,92.0568,68.32624952212728,454.0,-244.0,-0.8816666666666667,17.462559870254477,94.0,-30.0,-109.294,31.561539316072658,45,-392.0,7.31,33.411084488035804,256.0,-31.0,-96.0902,45.04440546793796,177.0,-400.0,13.158333333333333,48.85614868047715,391.0,-46.0,-113.6124,58.39835413982144,307.0,-272,13.293333333333333,46.34904481815731,342.0,-45.0,-126.0222,70.20758439912315,269.0,-241.0,7.79,31.574027828792026,205.0,-72,-115.526,70.16628623491485,336.0,-276.0,2.8066666666666666,20.578126466928154,103.0,-82.0,-137.538,73.24149476901738,221.0,-309.0
1229450,6.428333333333334,8.413572203423596,68.0,-6.0,-9.6874,28.519819095499187,86.0,-80.0,9.095,15.644039599796466,135.0,-54,-1.9272,24.75790581127572,151.0,-100.0,2.0633333333333335,10.442668347803746,96,-50.0,7.7602,40.056054423270396,157,-115.0,-9.006666666666666,11.423511816522195,28.0,-91.0,6.0598,17.665577374091118,68.0,-101.0,1.9516666666666667,5.298049693571735,35.0,-31.0,-8.475,32.49548545567522,80.0,-93.0,5.698333333333333,12.683611363575526,116,-52,3.1602,30.09441370022018,144.0,-107.0,-1.9866666666666666,15.307399808226377,40.0,-123.0,0.2766,22.77551519592916,60,-162.0,9.521666666666667,27.638430923062348,79.0,-176.0,61.2526,38.931267552444275,162.0,-180.0,14.583333333333334,29.739979638340188,203.0,-124.0,83.82,31.00719916406511,295.0,-75,15.163333333333334,36.518853426080554,303.0,-82.0,51.3308,37.18761314416401,356.0,-62.0,13.313333333333333,30.455735456925385,259.0,-57,51.9042,32.044391433759515,313.0,-36.0,11.636666666666667,23.085160938480712,192.0,-30.0,138.9468,52.819189408395886,369.0,19.0
1229488,9.915,22.988281978724146,149.0,-54.0,-153.876,62.08746913830519,110.0,-279.0,7.695,11.182365954185784,81.0,-8,-102.4122,37.77278770702528,48.0,-210.0,-2.5683333333333334,15.684769594170717,62,-81.0,51.4638,57.71245870312579,192,-98.0,-9.963333333333333,16.359054237808355,24.0,-116.0,128.4006,42.52062699020324,224.0,-79.0,6.02,18.892139458868424,111.0,-57.0,-102.4108,56.893680170648125,87.0,-234.0,2.8133333333333335,7.186224476192086,40,-14,-25.2232,37.62086364984196,69.0,-103.0,0.13,12.612682770396896,24.0,-60.0,-67.4916,34.0967084839578,4,-176.0,7.355,40.82873548944011,122.0,-191.0,-53.0584,69.6341653891249,141.0,-330.0,13.463333333333333,50.09489650209446,162.0,-233.0,-51.2466,80.95833859733041,192.0,-367,8.5,41.5898625468595,184.0,-172.0,6.6768,75.36049058863671,283.0,-237.0,15.298333333333334,43.898929340272325,278.0,-139,6.9926,52.21649303850269,331.0,-172.0,17.048333333333332,40.52052151550975,305.0,-76.0,130.5432,46.2787654735949,458.0,16.0
1230010,5.648333333333333,23.512081941466228,184.0,-26.0,-113.5648,38.16630190311867,116.0,-185.0,5.296666666666667,8.463371405979744,35.0,-30,44.716,18.76174149699329,106.0,-23.0,-0.7183333333333334,22.35894296597126,30,-156.0,158.2808,48.69595415802015,255,-72.0,-6.633333333333334,13.691927873345263,9.0,-111.0,34.6738,17.651317048877686,73.0,-94.0,2.92,22.50718996232093,169.0,-28.0,-135.6654,42.73344173876005,87.0,-215.0,2.493333333333333,12.064823063582638,20,-70,101.746,31.587470364054166,169.0,-28.0,-1.335,18.87624896530028,18.0,-136.0,-60.0364,21.46777759899706,-29,-214.0,6.1033333333333335,22.02300287325858,64.0,-126.0,-64.7898,24.27151449662752,-1.0,-214.0,6.1883333333333335,36.066644755076524,67.0,-242.0,-12.408,42.6565767027782,74.0,-294,7.766666666666667,33.35894016435308,118.0,-225.0,-24.4706,37.481066362098076,102.0,-274.0,7.623333333333333,30.79877901620272,181.0,-177,-24.5186,34.15596073952539,164.0,-221.0,6.656666666666666,25.605900144736605,190.0,-100.0,-5.4948,28.209763787738456,196.0,-125.0
1230211,20.953333333333333,33.49946997922339,205.0,-23.0,-166.7418,195.49707499796511,234.0,-507.0,17.145,28.352612607424145,120.0,-28,-27.7842,217.33551580530968,299.0,-439.0,-4.083333333333333,12.264979503538612,27,-87.0,138.9576,33.05429173708008,338,-11.0,-20.301666666666666,30.39995609463203,24.0,-163.0,97.5118,167.79312036360088,471.0,-266.0,12.325,20.827130743335722,146.0,-10.0,-152.5972,88.58392716604972,85.0,-400.0,6.6466666666666665,13.916961673519914,37,-17,55.8302,120.8647432792541,199.0,-201.0,-2.375,23.6741288118486,31.0,-166.0,-263.7818,37.6044224627902,-174,-469.0,8.981666666666667,38.402144001199844,72.0,-239.0,-135.8672,81.99478498148524,35.0,-465.0,9.7,23.915824607708316,93.0,-144.0,-223.3606,34.621862567458734,-103.0,-415,12.526666666666667,24.742391872160532,144.0,-95.0,-200.5766,54.04879399616609,-10.0,-472.0,14.676666666666666,28.86281556297345,219.0,-42,-192.9378,51.994818310674,69.0,-453.0,12.3,25.32061084044643,200.0,-3.0,-145.499,43.80121914969947,91.0,-395.0
1230260,7.705,21.254677328374886,175.0,-9.0,82.6018,39.233639096571196,280.0,-8.0,6.93,18.14189718120278,129.0,-33,-187.585,51.23012370666306,-6.0,-313.0,-1.26,16.540628766767,26,-162.0,-270.1868,24.269147198861354,-215,-461.0,-8.535,18.013294396084245,9.0,-146.0,52.7364,43.988499804380695,154.0,-127.0,4.153333333333333,16.77765842488821,157.0,-12.0,176.6448,20.20042160352105,346.0,132.0,3.065,13.74193490742843,60,-95,-228.6384,34.96104754494636,-126.0,-383.0,12.691666666666666,33.14432978990859,85.0,-187.0,144.886,35.31582370552894,231,-83.0,23.826666666666668,43.32031804541093,262.0,-111.0,-109.1074,52.246437823453576,172.0,-298.0,3.1416666666666666,20.765875787508268,237.0,-54.0,64.117,154.13695115383592,928.25,-618,13.071666666666667,32.418768183809135,269.0,-53.0,173.113,34.983239286835634,450.0,82.0,8.536666666666667,22.78673566402661,183.0,-32,108.7894,25.351280986175038,298.0,50.0,6.011666666666667,17.105989123371057,139.0,-7.0,50.5388,25.39828526810422,222.0,12.0
1230451,10.551666666666666,21.101911379988515,181.0,-10.0,-17.6876,30.17082707252156,181.0,-65.0,11.42,12.277904272852648,91.0,-34,104.7532,34.75977977145425,230.0,2.0,0.125,13.704964124968248,17,-110.0,122.4408,20.68092104718743,161,-13.0,-12.201666666666666,15.855629827358552,5.0,-134.0,-43.2854,30.861055504308336,17.0,-198.0,4.98,16.681314896214467,144.0,-14.0,-69.815,19.162045167465813,80.0,-99.0,5.966666666666667,7.604749977627287,20,-55,113.84,24.29469901027794,159.0,10.0,-1.2433333333333334,9.811428143864797,22.0,-73.0,18.8262,12.416257901516596,52,-63.0,11.906666666666666,40.371086463237795,194.0,-160.0,-36.781,46.9397468996159,180.0,-241.0,19.811666666666667,53.30865655678155,338.0,-184.0,46.264,58.08810122563828,378.0,-170,17.506666666666668,46.35655245545721,358.0,-131.0,35.5736,54.04217781548038,418.0,-141.0,17.098333333333333,40.850769032608866,346.0,-89,76.443,44.769497998079004,431.0,-37.0,14.931666666666667,33.25282439967401,294.0,-25.0,94.8238,37.076315264060426,395.0,41.0
1230516,15.773333333333333,23.64709895291363,175.0,-11.0,-316.9572,49.48908332309258,-97.0,-402.0,19.04,25.337358452161762,189.0,-13,-0.1364,109.38979200565288,304.0,-248.0,2.6066666666666665,6.449440974913166,19,-15.0,316.8208,83.77833781688437,404,86.0,-18.601666666666667,24.30177628395825,11.0,-183.0,158.7966,73.84106464860864,305.0,-102.0,6.17,11.91516260904567,82.0,-6.0,-316.6464,41.74039490757125,-139.0,-374.0,11.141666666666667,14.19113328416335,103,-8,158.593,94.23609579667443,354.0,-71.0,-5.38,32.487622258330944,49.0,-251.0,197.9248,47.96649189757366,303,-93.0,6.556666666666667,33.62201841386418,84.0,-231.0,194.8746,49.46805913758897,330.0,-86.0,8.155,16.573502194768615,74.0,-68.0,161.1882,40.887469728023035,280.0,37,12.4,24.956762610563093,176.0,-26.0,112.3204,61.805133636616304,352.0,-7.0,11.255,25.281942996270416,197.0,-7,157.6286,49.1790469818194,407.0,75.0,10.451666666666666,24.117441763632854,189.0,-12.0,274.674,38.463948367269836,493.0,165.75
1230523,14.785,30.4309399843865,251.0,-33.0,-317.1254,92.85143873327974,88.0,-445.0,5.79,21.13265798079677,176.0,-16,-262.6386,83.31080596201191,60.0,-351.0,-9.46,15.143812818001505,29,-89.0,54.4868,27.336324291316124,160,-61.0,-11.53,25.087495557216016,17.0,-215.0,290.137,87.14483249740056,393.0,-74.0,11.856666666666667,21.56461891360218,164.0,-31.0,-185.5598,54.30574209013261,59.0,-286.0,-1.5616666666666668,10.306285972917477,50,-18,-103.8278,41.09636659316734,50.0,-169.0,6.525,35.24986111083749,108.0,-232.0,234.248,50.41971138354523,372,-72.0,9.405,31.655609955688213,131.0,-204.0,227.3904,51.8147738375842,386.0,-63.0,5.44,20.68396480368307,77.0,-131.0,238.2558,40.966210056093786,341.0,35,5.628333333333333,25.949120676602682,203.0,-114.0,246.4292,42.13498056674525,486.0,73.0,9.08,28.10154681389146,233.0,-27,501.14395,124.56735527673371,848.0,184.0,9.705,25.74699933972889,194.0,-25.0,508.37395000000004,140.3981735036464,844.0,165.0
1230595,12.526666666666667,19.73007743409933,145.0,-26.0,189.8354,87.35427583604594,470.0,-14.0,12.16,18.582637057210153,158.0,-31,30.7338,74.91820698308256,348.0,-102.0,-0.81,6.6224793947080975,23,-40.0,-159.1016,30.41336675608276,-56,-234.0,-13.556666666666667,18.86681713720915,27.0,-153.0,-110.033,79.94390227528301,49.0,-409.0,6.355,11.406678233970364,73.0,-16.0,174.7162,53.60847374772015,321.0,27.0,5.766666666666667,9.885455084224612,85,-20,-63.9352,36.895509224836566,115.0,-129.0,-5.301666666666667,28.755242951890047,85.0,-192.0,-336.7454,125.23668383840256,-33,-681.0,6.14,26.328825774551106,168.0,-87.0,-330.869,94.58757338572545,-13.0,-560.0,8.086666666666666,29.655395611741366,143.0,-147.0,-110.3788,61.38413891682443,111.0,-350,5.5216666666666665,32.76827017948241,266.0,-64.0,-308.1666,114.90608532379824,128.0,-533.0,4.63,29.09094532668198,253.0,-38,-297.5072,98.70231379334528,97.0,-482.0,1.1933333333333334,25.48704158761642,204.0,-34.0,-298.4828,108.05020547948995,80.0,-474.0
1230939,6.7316666666666665,19.41991238966392,162.0,-8.0,28.825,22.393007279059237,203.0,-13.0,10.618333333333334,18.195585468886556,151.0,-10,54.0996,34.53324311210866,233.0,-37.0,3.1766666666666667,5.799895592930005,33,-29.0,25.2746,23.199456778985148,86,-36.0,-9.848333333333333,18.61895084465168,6.0,-157.0,-41.2046,26.691982669708143,24.0,-213.0,1.5816666666666668,10.991511750235068,91.0,-14.0,2.0278,14.893012695891988,105.0,-30.0,7.135,9.425679904742504,72,-7,39.9376,27.206493824820573,143.0,-36.0,-9.305,17.22465214936623,22.0,-130.0,4.8452,19.557618386705474,47,-132.0,-6.515,12.453236861689145,30.0,-81.0,16.3582,15.351165843674545,68.0,-70.0,-0.8283333333333334,29.167770979094183,112.0,-182.0,5.3476,34.4061153610808,140.0,-199,7.545,23.367954731497864,148.0,-131.0,35.8418,25.816823444413142,181.0,-123.0,8.27,31.41460010886658,273.0,-74,-34.5778,42.10350516477221,279.0,-155.0,8.983333333333333,35.15275791298443,320.0,-24.0,-46.466,46.56819992226455,321.0,-115.0
1230965,5.073333333333333,14.975356052157453,121.0,-19.0,69.1082,40.679101425179,213.0,-42.0,3.79,15.02994455523151,119.0,-32,25.3968,33.84646140677043,182.0,-91.0,-1.7216666666666667,10.494960563157074,48,-63.0,-43.7114,21.759193690024453,32,-146.0,-5.576666666666667,14.059307316586482,12.0,-111.0,-47.0036,35.80102215077106,54.0,-187.0,3.158333333333333,10.474250835050475,88.0,-27.0,56.6556,27.88958566633789,168.0,-31.0,1.2483333333333333,10.572763619581947,76,-35,-8.909,19.897053022998154,94.0,-84.0,-6.623333333333333,11.311120879716366,11.0,-92.0,0.7234,18.687228056616636,43,-119.0,-4.198333333333333,18.719748855746495,54.0,-97.0,-75.2366,79.86035950607786,68.0,-297.0,10.083333333333334,36.345880860911265,178.0,-159.0,78.4254,39.118937036172134,273.0,-114,11.86,41.24581271676758,265.0,-142.0,35.4334,49.02917870452247,341.0,-170.0,12.46,43.30737119706067,323.0,-108,53.718,47.798101175674326,404.0,-105.0,12.056666666666667,38.193369261634345,303.0,-72.0,56.8102,45.18197180247892,385.0,-70.0
1231052,7.926666666666667,17.046347278979024,119.0,-23.0,208.1884,55.87076610750921,512.0,101.0,15.415,18.476546619972034,127.0,-13,265.337,90.9288349809894,624.0,118.0,6.755,8.139101608900088,54,-7.0,57.1486,52.2496327072258,176,-50.0,-12.88,17.36017281019979,12.0,-124.0,-236.507,70.80077083619923,-119.0,-551.0,0.355,9.595431638719196,59.0,-39.0,75.7642,29.30043341590701,255.0,-15.0,11.323333333333334,11.462931077559915,73,-6,161.5038,68.69750494421177,385.0,55.0,-17.739583333333332,22.290828644684044,17.0,-100.0,-330.7756,149.01430281902472,2,-678.0,-10.918333333333333,28.208893347469143,25.0,-138.0,-356.7123,169.68862433130542,4.0,-777.0,2.5616666666666665,45.55856520884837,95.0,-298.0,-316.5362,138.1187948454518,39.0,-775,5.265,45.3303221732797,186.0,-261.0,-330.844,153.19394003680432,89.0,-699.25,0.28,42.67038317146918,318.0,-141,-325.697,167.39253385680018,255.0,-661.0,-1.225,33.04896934852886,235.0,-41.0,-350.8052,174.02891958798114,203.0,-601.0
1231090,2.335,7.37533539306614,27.0,-11.0,97.218,13.205993601048844,148.0,56.0,16.185,33.86794120797227,252.0,-12,429.855,40.30090694562592,746.0,256.0,13.318333333333333,33.48283635768564,244,-23.0,389.1776,42.47146404634528,669,210.5,-10.33,17.610350176340425,2.0,-128.0,-291.5544,20.804793693762022,-220.0,-425.0,-5.605,16.979859883599353,16.0,-129.0,-145.7268,23.82255573526904,-74.0,-303.0,14.978333333333333,33.57962473319531,253,-17,384.8068,40.96558019801502,708.0,201.25,-17.13,24.5218222542018,8.0,-183.0,22.0448,75.72374787977678,207,-234.0,-5.28,28.380420480793912,24.0,-210.0,-95.3414,43.43294655028599,-16.0,-350.0,11.018333333333333,58.07220790150444,100.0,-402.0,195.4074,135.17277323943608,383.0,-525,20.628333333333334,32.5131285876268,123.0,-94.0,-59.0804,57.29984935268155,386.0,-426.0,11.351666666666667,45.50371410360062,334.0,-23,-31.978,66.86348417484689,473.0,-323.0,7.426666666666667,19.56760815452131,126.0,-26.0,304.6206,464.43976213890215,6239.25,-5733.25
1231185,9.098333333333333,22.929355214561866,167.0,-8.0,47.177,35.184082636897045,238.0,-21.0,12.603333333333333,17.828796619202567,90.0,-19,32.0068,30.51340613173167,137.0,-55.0,2.9916666666666667,15.613079897601526,20,-113.0,-15.1702,21.810612828620844,25,-147.0,-11.826666666666666,19.15254436244844,6.0,-130.0,-39.3374,31.07237295798311,28.0,-184.0,2.8783333333333334,17.43885118221827,126.0,-8.0,31.4228,24.97932025015893,173.0,-8.0,8.035,12.333171057490986,37,-55,8.6592,19.847132169661187,59.0,-88.0,6.345,48.08689331131024,61.0,-290.0,23.2012,61.695055868035325,93,-275.0,19.861666666666668,51.2826078109225,141.0,-150.0,2.82,56.106716175516816,141.0,-192.0,23.423333333333332,47.699379334419945,166.0,-124.0,-70.977,55.06304451263116,113.0,-260,22.628333333333334,55.01069772225115,378.0,-71.0,-66.7972,69.36636124347305,315.0,-198.0,16.873333333333335,47.74041567570279,343.0,-41,-181.5342,83.50434018875906,250.0,-324.0,12.33,35.654701887221925,254.0,-18.0,-163.7068,78.62701338445966,195.0,-281.0
1231254,10.493333333333334,20.10364698810199,159.0,-10.0,58.7088,28.549556959084324,236.0,-20.0,4.74,13.057018546871003,95.0,-30,-48.9756,40.68525782934157,334.0,-185.0,-6.335,13.994979159208015,8,-92.0,-107.6844,45.81784364895406,266,-275.0,-8.661666666666667,15.494102014064003,5.0,-126.0,-4.6174,26.65439958505912,65.0,-228.0,8.1,16.039430580083987,116.0,-8.0,83.4464,32.29582522618055,228.0,-130.0,-0.5733333333333334,9.05177453443369,23,-60,-78.077,40.908168756374316,282.0,-221.0,-7.9816666666666665,21.282418343683492,18.0,-164.0,75.4362,29.85910128520281,135,-104.0,4.17,32.8007789541651,57.0,-204.0,-31.9668,47.84390554459366,107.0,-297.0,3.005,37.150975424610316,81.0,-251.0,46.1516,64.12056002125996,538.0,-223,5.8933333333333335,29.00083830205986,162.0,-154.0,25.6816,68.53915247097822,645.0,-186.0,4.553333333333334,28.016372990727323,216.0,-94,-71.172,87.46086905582405,557.0,-307.0,8.9,23.739137866962793,203.0,-44.0,-69.093,68.71632375935138,438.0,-248.0
1231331,10.19,21.5436123557154,106.0,-62.0,-48.6646,31.46887520773502,80.0,-152.0,6.831666666666667,20.852098149160486,50.0,-93,-172.4508,67.33148728017227,-53.0,-370.0,-3.8516666666666666,21.293026962417116,27,-174.0,-123.7862,54.4414556157346,-36,-371.0,-9.616666666666667,18.36163724241992,48.0,-55.0,110.8138,44.95472310625436,229.0,12.0,6.725,18.78268817288942,135.0,-44.0,37.8114,29.053175902816548,199.0,-40.0,1.6183333333333334,18.082661969104244,29,-127,-147.8702,59.16443654730433,-57.0,-364.0,-3.8716666666666666,32.51648603230197,163.0,-56.0,-14.531,42.70248047830477,158,-91.0,3.725,23.47174276301897,155.0,-16.0,44.2126,31.733871513573625,214.0,5.0,0.17166666666666666,20.045336878076046,111.0,-35.0,-11.186,30.821469854632177,138.0,-73,2.1466666666666665,12.64783646480466,62.0,-65.0,-22.5064,20.572145222120128,76.0,-108.0,3.348333333333333,14.528030282488018,55.0,-82,36.5968,23.41921923890718,127.0,-76.0,3.3133333333333335,14.900284859320271,41.75,-75.0,21.692,22.518328890039776,82.0,-88.0
1231582,8.308333333333334,14.109923123658596,85.0,-17.0,-29.4578,18.754258693960686,55.0,-74.0,12.236666666666666,15.872428575643015,76.0,-12,-77.3082,20.221167443053332,2.0,-128.0,3.1483333333333334,5.115281319410659,17,-13.0,-47.8504,15.967905931586644,-8,-93.0,-11.49,14.87906471074935,13.0,-82.0,53.6296,17.79279640303907,101.0,-27.0,2.2466666666666666,6.7131082385302125,49.0,-11.0,9.449,14.181360971359554,69.0,-24.0,7.9366666666666665,9.37084070697798,41,-4,-62.3296,15.622629863118435,-9.0,-97.0,-6.826666666666667,21.487669849370725,29.0,-150.0,57.1764,26.365744500013648,113,-104.0,-4.63,32.00317328016083,61.0,-216.0,64.87,37.92305235605383,156.0,-179.0,3.3916666666666666,23.59000347369387,67.0,-159.0,50.4276,32.48070747751655,149.0,-145,9.281666666666666,20.33057624750355,72.0,-119.0,103.2398,23.837019443714013,180.0,-51.0,7.82,19.8086916949774,100.0,-85,-1.9306,37.91452734295919,153.0,-134.0,12.926666666666666,21.955742351881938,129.0,-55.0,103.8162,33.304714644626515,268.0,3.0
1231758,8.56,10.291245470463394,89.0,-10.0,-60.283,31.15845488787915,69.0,-126.0,14.036666666666667,13.882794707438734,114.0,-13,25.8436,20.384423932012403,143.0,-18.0,4.935,8.158274429477515,38,-12.0,86.1266,30.924523802962597,154,14.0,-12.455,11.602642299637326,9.0,-103.0,17.4676,21.309006317517483,68.0,-94.0,1.575,6.0831221424528374,33.0,-10.0,-72.959,29.323753494394268,12.0,-127.0,9.643333333333333,10.251802551529929,69,-10,56.2326,21.05262209892155,142.0,-1.0,7.071666666666666,24.398972599043777,143.0,-149.0,29.8754,51.27942545348963,219,-187.0,16.28,31.52477755670926,269.0,-100.0,84.563,42.1102841476996,372.0,-65.0,15.92,37.684925368109724,300.0,-160.0,98.4972,48.670557754765866,419.0,-106,15.885,24.406114841708558,212.0,-55.0,77.585,36.59733289462499,302.0,-21.0,16.946666666666665,21.230806757058375,168.0,-28,200.5316,81.84095919183744,474.0,46.0,17.255,20.690576961505933,139.0,-7.0,330.7754,134.3821467116819,621.0,78.0
1231964,9.766666666666667,16.565291693444124,140.0,-10.0,49.5632,23.630463511323683,205.0,-5.0,12.558333333333334,15.434698913667077,48.0,-66,112.9452,50.34626298902432,219.0,-40.0,2.075,23.17871239593203,23,-167.0,63.382,49.96234658220128,171,-156.0,-12.378333333333334,11.044540003498964,13.0,-82.0,-81.0068,30.373151857520483,3.0,-179.0,3.6466666666666665,18.57548085215801,142.0,-14.0,-6.6624,29.893504750028896,156.0,-82.0,7.535,17.90955354924665,30,-111,88.406,48.74287603332409,177.0,-90.0,-9.186666666666667,14.874872174987665,19.0,-112.0,-47.6106,40.20073839670113,38,-202.0,-1.775,14.902048237294988,36.0,-118.0,-24.5508,42.627355293989325,73.0,-193.0,-2.058333333333333,33.6079593334013,59.0,-254.0,-59.6696,64.44339559520432,86.0,-416,2.985,25.40586759654811,128.0,-167.0,-32.9596,55.95892035984969,185.0,-267.0,3.965,17.57802913677564,119.0,-86,-28.6306,49.28946889184342,180.0,-194.0,4.846666666666667,9.944000983284122,76.0,-23.0,17.042,42.041225434090286,175.0,-65.0
